filename,filters_per_layer,number_of_layers,total_filters,kernel_size,input_size,cpu_utilization_avg,memory_utilization_avg,cpu_power_avg,tpu_power_avg,inference_time,usb_type,tpu_mode,block_type,total_power_avg,total_energy_joules,joules_per_input,inference_time_per_input
cnn_separable_10_11_repeat5_shape1280x720.csv,10,5,50,11,921600,41.66443127901235,1912.615997530864,1.2116107819753086,0.1467966254320982,410.0,usb2,std,separable,5.108407407407407,2094.447037037037,2.0944470370370367,0.41
cnn_separable_10_12_repeat5_shape1280x720.csv,10,5,50,12,921600,41.165408345731706,1911.997358536585,1.1991352086432927,0.1599501572103658,415.0,usb2,std,separable,5.109085365853659,2120.270426829268,2.120270426829268,0.415
cnn_separable_10_13_repeat5_shape1280x720.csv,10,5,50,13,921600,41.00249051049383,1913.303335802469,1.1950622627623455,0.1713204532870373,410.0,usb2,std,separable,5.116382716049383,2097.716913580247,2.0977169135802467,0.41
cnn_separable_10_14_repeat5_shape1280x720.csv,10,5,50,14,921600,40.527059369817074,1914.2150829268296,1.1831764842454269,0.1710430279496955,415.0,usb2,std,separable,5.104219512195122,2118.251097560976,2.118251097560976,0.415
cnn_separable_10_15_repeat5_shape1280x720.csv,10,5,50,15,921600,40.01145937469512,1916.5650487804885,1.170286484367378,0.1670183936814018,415.0,usb2,std,separable,5.08730487804878,2111.2315243902435,2.1112315243902438,0.415
cnn_separable_10_16_repeat5_shape1280x720.csv,10,5,50,16,921600,40.00885040060976,1912.331436585366,1.170221260015244,0.1659250814481705,415.0,usb2,std,separable,5.086146341463414,2110.750731707317,2.110750731707317,0.415
cnn_separable_10_17_repeat5_shape1280x720.csv,10,5,50,17,921600,39.51900643841464,1913.2082609756096,1.157975160960366,0.1728419122103655,415.0,usb2,std,separable,5.080817073170731,2108.5390853658537,2.108539085365854,0.415
cnn_separable_10_18_repeat5_shape1280x720.csv,10,5,50,18,921600,40.24188476686747,1917.213937349397,1.1760471191716868,0.1816396278162648,420.0,usb2,std,separable,5.107686746987952,2145.22843373494,2.14522843373494,0.42
cnn_separable_10_19_repeat5_shape1280x720.csv,10,5,50,19,921600,38.7109435832317,1912.2656292682923,1.1377735895807926,0.1874825079801834,415.0,usb2,std,separable,5.075256097560976,2106.2312804878047,2.1062312804878047,0.415
cnn_separable_10_1_repeat5_shape1280x720.csv,10,5,50,1,921600,47.34930249466667,1912.411226666667,1.3537325623666667,0.0825607709666664,380.0,usb2,std,separable,5.186293333333333,1970.7914666666668,1.9707914666666668,0.38
cnn_separable_10_20_repeat5_shape1280x720.csv,10,5,50,20,921600,39.1980062,1914.7105662650604,1.149950155,0.1775197245180715,420.0,usb2,std,separable,5.077469879518072,2132.53734939759,2.13253734939759,0.42
cnn_separable_10_2_repeat5_shape1280x720.csv,10,5,50,2,921600,46.14275075779221,1914.027371428572,1.3235687689448052,0.0906779843019478,390.0,usb2,std,separable,5.164246753246753,2014.0562337662336,2.014056233766234,0.39
cnn_separable_10_3_repeat5_shape1280x720.csv,10,5,50,3,921600,45.69801654545454,1912.7062519480517,1.3124504136363635,0.0976015344155847,390.0,usb2,std,separable,5.160051948051948,2012.42025974026,2.01242025974026,0.39
cnn_separable_10_4_repeat5_shape1280x720.csv,10,5,50,4,921600,44.58600765811688,1912.870696103896,1.2846501914529218,0.111336821534091,390.0,usb2,std,separable,5.145987012987013,2006.9349350649352,2.006934935064935,0.39
cnn_separable_10_5_repeat5_shape1280x720.csv,10,5,50,5,921600,44.63064766075949,1914.0427569620256,1.2857661915189873,0.1061072262025319,400.0,usb2,std,separable,5.141873417721519,2056.7493670886074,2.0567493670886074,0.4
cnn_separable_10_6_repeat5_shape1280x720.csv,10,5,50,6,921600,43.97500852307692,1911.1990282051288,1.2693752130769231,0.1202658125641029,395.0,usb2,std,separable,5.139641025641026,2030.1582051282053,2.030158205128205,0.395
cnn_separable_10_7_repeat5_shape1280x720.csv,10,5,50,7,921600,43.547534024367096,1914.409587341772,1.2586883506091773,0.134387598757911,400.0,usb2,std,separable,5.143075949367089,2057.2303797468358,2.0572303797468354,0.4
cnn_separable_10_8_repeat5_shape1280x720.csv,10,5,50,8,921600,42.955066620625,1912.1607775,1.2438766655156248,0.1399733344843747,405.0,usb2,std,separable,5.13385,2079.20925,2.07920925,0.405
cnn_separable_10_9_repeat5_shape1280x720.csv,10,5,50,9,921600,42.77434554968354,1912.643349367088,1.2393586387420883,0.1402489561946209,400.0,usb2,std,separable,5.12960759493671,2051.843037974684,2.051843037974684,0.4
cnn_separable_10_10_repeat5_shape1280x720.csv,10,5,50,10,921600,45.27787339932432,1923.541935135135,1.301946834983108,0.380620732584461,375.0,usb2,max,separable,5.432567567567569,2037.2128378378384,2.037212837837838,0.375
cnn_separable_10_11_repeat5_shape1280x720.csv,10,5,50,11,921600,44.95060210855263,1922.2708315789469,1.2937650527138158,0.361734947286183,385.0,usb2,max,separable,5.405499999999999,2081.1175,2.0811175,0.385
cnn_separable_10_12_repeat5_shape1280x720.csv,10,5,50,12,921600,44.34859734066667,1922.5431813333332,1.2787149335166668,0.3967250664833326,380.0,usb2,max,separable,5.425439999999999,2061.6672,2.0616672,0.38
cnn_separable_10_13_repeat5_shape1280x720.csv,10,5,50,13,921600,43.899384746283786,1922.0139324324327,1.2674846186570947,0.3989072732347969,375.0,usb2,max,separable,5.416391891891892,2031.1469594594596,2.03114695945946,0.375
cnn_separable_10_14_repeat5_shape1280x720.csv,10,5,50,14,921600,43.66925389662162,1926.1626675675675,1.2617313474155405,0.4023497336655399,375.0,usb2,max,separable,5.41408108108108,2030.280405405405,2.030280405405405,0.375
cnn_separable_10_15_repeat5_shape1280x720.csv,10,5,50,15,921600,43.806138549,1925.8257200000005,1.265153463725,0.3996465362750001,380.0,usb2,max,separable,5.4148000000000005,2057.6240000000003,2.057624,0.38
cnn_separable_10_16_repeat5_shape1280x720.csv,10,5,50,16,921600,42.92318866743421,1920.4481026315796,1.2430797166858552,0.4109202833141454,385.0,usb2,max,separable,5.404000000000001,2080.5400000000004,2.0805400000000005,0.385
cnn_separable_10_17_repeat5_shape1280x720.csv,10,5,50,17,921600,43.303029994000006,1924.5289866666672,1.25257574985,0.40538425015,380.0,usb2,max,separable,5.40796,2055.0248,2.0550248,0.38
cnn_separable_10_18_repeat5_shape1280x720.csv,10,5,50,18,921600,43.02519498412162,1924.5459513513515,1.2456298746030403,0.4307755308023644,375.0,usb2,max,separable,5.426405405405405,2034.9020270270269,2.034902027027027,0.375
cnn_separable_10_19_repeat5_shape1280x720.csv,10,5,50,19,921600,42.73296631959459,1921.9099648648648,1.2383241579898647,0.4334596257939189,375.0,usb2,max,separable,5.421783783783783,2033.1689189189187,2.0331689189189186,0.375
cnn_separable_10_1_repeat5_shape1280x720.csv,10,5,50,1,921600,48.53306785173611,1923.060461111111,1.3833266962934028,0.3317705259288201,365.0,usb2,max,separable,5.465097222222223,1994.7604861111115,1.9947604861111112,0.365
cnn_separable_10_20_repeat5_shape1280x720.csv,10,5,50,20,921600,42.2825576027027,1921.310272972973,1.2270639400675676,0.4483144383108115,375.0,usb2,max,separable,5.425378378378379,2034.516891891892,2.034516891891892,0.375
cnn_separable_10_2_repeat5_shape1280x720.csv,10,5,50,2,921600,47.10628564189189,1925.4674783783785,1.347657141047297,0.3328563724662166,375.0,usb2,max,separable,5.430513513513514,2036.442567567568,2.036442567567568,0.375
cnn_separable_10_3_repeat5_shape1280x720.csv,10,5,50,3,921600,47.27009517633334,1926.6437146666665,1.3517523794083337,0.3201409539249997,380.0,usb2,max,separable,5.421893333333333,2060.319466666667,2.060319466666667,0.38
cnn_separable_10_4_repeat5_shape1280x720.csv,10,5,50,4,921600,46.80868033243244,1922.5482702702705,1.340217008310811,0.3279856943918924,375.0,usb2,max,separable,5.418202702702703,2031.8260135135135,2.0318260135135136,0.375
cnn_separable_10_5_repeat5_shape1280x720.csv,10,5,50,5,921600,46.86682549662162,1924.169605405405,1.3416706374155405,0.3493699031249999,375.0,usb2,max,separable,5.44104054054054,2040.3902027027027,2.0403902027027025,0.375
cnn_separable_10_6_repeat5_shape1280x720.csv,10,5,50,6,921600,46.13449811959459,1923.9599351351349,1.3233624529898649,0.3663943037668913,375.0,usb2,max,separable,5.439756756756756,2039.9087837837835,2.039908783783784,0.375
cnn_separable_10_7_repeat5_shape1280x720.csv,10,5,50,7,921600,45.960288635333335,1923.5728186666668,1.3190072158833333,0.3523794507833333,380.0,usb2,max,separable,5.421386666666667,2060.126933333333,2.0601269333333336,0.38
cnn_separable_10_8_repeat5_shape1280x720.csv,10,5,50,8,921600,45.595281455405406,1929.4999810810812,1.3098820363851351,0.356766612263514,375.0,usb2,max,separable,5.416648648648649,2031.2432432432436,2.0312432432432432,0.375
cnn_separable_10_9_repeat5_shape1280x720.csv,10,5,50,9,921600,46.89797859391892,1926.6295189189188,1.342449464847973,0.3367802648817575,375.0,usb2,max,separable,5.42922972972973,2035.9611486486488,2.035961148648649,0.375
cnn_separable_10_10_repeat5_shape1280x720.csv,10,5,50,10,921600,33.22214150859375,1881.03925,1.0005535377148438,0.3925089622851558,165.0,usb3,std,separable,6.1430625,1013.6053125,1.0136053125,0.165
cnn_separable_10_11_repeat5_shape1280x720.csv,10,5,50,11,921600,32.50777474469697,1881.090824242424,0.9826943686174242,0.3910632071401521,170.0,usb3,std,separable,6.123757575757576,1041.0387878787878,1.041038787878788,0.17
cnn_separable_10_12_repeat5_shape1280x720.csv,10,5,50,12,921600,31.89122080357143,1881.9307314285716,0.9672805200892858,0.4036909084821429,180.0,usb3,std,separable,6.120971428571429,1101.7748571428572,1.1017748571428572,0.18
cnn_separable_10_13_repeat5_shape1280x720.csv,10,5,50,13,921600,30.89443134071428,1882.2145428571423,0.9423607835178572,0.4259249307678576,180.0,usb3,std,separable,6.118285714285714,1101.2914285714285,1.1012914285714284,0.18
cnn_separable_10_14_repeat5_shape1280x720.csv,10,5,50,14,921600,29.65921982569445,1881.5407444444447,0.9114804956423612,0.4377417265798611,185.0,usb3,std,separable,6.099222222222222,1128.356111111111,1.128356111111111,0.185
cnn_separable_10_15_repeat5_shape1280x720.csv,10,5,50,15,921600,30.134474127777786,1886.4675166666664,0.9233618531944446,0.4242492579166654,185.0,usb3,std,separable,6.09761111111111,1128.0580555555557,1.1280580555555555,0.185
cnn_separable_10_16_repeat5_shape1280x720.csv,10,5,50,16,921600,30.207774609722225,1881.6223722222223,0.9251943652430558,0.4250556347569434,185.0,usb3,std,separable,6.100249999999999,1128.54625,1.12854625,0.185
cnn_separable_10_17_repeat5_shape1280x720.csv,10,5,50,17,921600,29.15777094121622,1886.2914918918916,0.8989442735304056,0.429623294037162,190.0,usb3,std,separable,6.078567567567568,1154.9278378378378,1.1549278378378378,0.19
cnn_separable_10_18_repeat5_shape1280x720.csv,10,5,50,18,921600,28.88285263108109,1880.0984108108107,0.8920713157770273,0.451901657195946,190.0,usb3,std,separable,6.093972972972973,1157.854864864865,1.157854864864865,0.19
cnn_separable_10_19_repeat5_shape1280x720.csv,10,5,50,19,921600,28.21131827828948,1878.7523789473685,0.875282956957237,0.4402170430427619,195.0,usb3,std,separable,6.065499999999999,1182.7724999999998,1.1827724999999998,0.195
cnn_separable_10_1_repeat5_shape1280x720.csv,10,5,50,1,921600,41.14844603269231,1880.6680538461535,1.1987111508173078,0.2674811568749984,135.0,usb3,std,separable,6.216192307692307,839.1859615384614,0.8391859615384614,0.135
cnn_separable_10_20_repeat5_shape1280x720.csv,10,5,50,20,921600,27.69893746730769,1877.417241025641,0.8624734366826924,0.431859896650641,200.0,usb3,std,separable,6.044333333333333,1208.8666666666666,1.2088666666666663,0.2
cnn_separable_10_2_repeat5_shape1280x720.csv,10,5,50,2,921600,40.00201694351852,1886.1994592592591,1.170050423587963,0.2874310578935191,140.0,usb3,std,separable,6.207481481481482,869.0474074074075,0.8690474074074075,0.14
cnn_separable_10_3_repeat5_shape1280x720.csv,10,5,50,3,921600,39.02309134910714,1883.8904928571428,1.1455772837276783,0.3004941448437499,145.0,usb3,std,separable,6.196071428571429,898.4303571428572,0.8984303571428572,0.145
cnn_separable_10_4_repeat5_shape1280x720.csv,10,5,50,4,921600,38.01415934553573,1884.027514285714,1.1203539836383931,0.3168603020758915,145.0,usb3,std,separable,6.187214285714285,897.1460714285713,0.8971460714285713,0.145
cnn_separable_10_5_repeat5_shape1280x720.csv,10,5,50,5,921600,37.26627620862069,1880.6239241379317,1.1016569052155172,0.3336534396120703,150.0,usb3,std,separable,6.185310344827587,927.796551724138,0.927796551724138,0.15
cnn_separable_10_6_repeat5_shape1280x720.csv,10,5,50,6,921600,36.2737933675,1880.6614066666664,1.0768448341875,0.3238551658125006,155.0,usb3,std,separable,6.1507000000000005,953.3585,0.9533585,0.155
cnn_separable_10_7_repeat5_shape1280x720.csv,10,5,50,7,921600,35.01879043083333,1885.1487600000005,1.0454697607708332,0.3539969058958334,155.0,usb3,std,separable,6.149466666666666,953.1673333333332,0.9531673333333333,0.155
cnn_separable_10_8_repeat5_shape1280x720.csv,10,5,50,8,921600,34.59721632741935,1887.373793548387,1.0349304081854838,0.3664244305241926,160.0,usb3,std,separable,6.151354838709676,984.2167741935482,0.984216774193548,0.16
cnn_separable_10_9_repeat5_shape1280x720.csv,10,5,50,9,921600,33.29308096796875,1876.40346875,1.0023270241992188,0.3402667258007819,165.0,usb3,std,separable,6.092593750000001,1005.27796875,1.0052779687500002,0.165
cnn_separable_10_10_repeat5_shape1280x720.csv,10,5,50,10,921600,40.55606966296296,1928.5449333333336,1.183901741574074,0.4262834436111111,140.0,usb3,max,separable,6.360185185185185,890.4259259259259,0.8904259259259258,0.14
cnn_separable_10_11_repeat5_shape1280x720.csv,10,5,50,11,921600,38.29179808703704,1931.817851851852,1.127294952175926,0.4907050478240746,140.0,usb3,max,separable,6.368,891.5200000000001,0.8915200000000001,0.14
cnn_separable_10_12_repeat5_shape1280x720.csv,10,5,50,12,921600,37.516129841964286,1929.130707142857,1.1079032460491072,0.4202753253794657,145.0,usb3,max,separable,6.278178571428573,910.3358928571432,0.9103358928571432,0.145
cnn_separable_10_13_repeat5_shape1280x720.csv,10,5,50,13,921600,37.5265259537037,1932.7889703703704,1.1081631488425927,0.4963553696759266,140.0,usb3,max,separable,6.354518518518519,889.6325925925927,0.8896325925925926,0.14
cnn_separable_10_14_repeat5_shape1280x720.csv,10,5,50,14,921600,36.74214214017858,1928.9776928571432,1.0885535535044646,0.5656607322098219,145.0,usb3,max,separable,6.404214285714287,928.6110714285716,0.9286110714285716,0.145
cnn_separable_10_15_repeat5_shape1280x720.csv,10,5,50,15,921600,36.226953187068965,1929.8871103448275,1.075673829676724,0.5288089289439668,150.0,usb3,max,separable,6.354482758620691,953.1724137931036,0.9531724137931036,0.15
cnn_separable_10_16_repeat5_shape1280x720.csv,10,5,50,16,921600,36.101431827678574,1928.7712214285716,1.0725357956919643,0.5375356328794654,145.0,usb3,max,separable,6.3600714285714295,922.2103571428572,0.9222103571428572,0.145
cnn_separable_10_17_repeat5_shape1280x720.csv,10,5,50,17,921600,35.29731457672413,1924.129213793104,1.0524328644181034,0.5590154114439656,150.0,usb3,max,separable,6.3614482758620685,954.2172413793104,0.9542172413793104,0.15
cnn_separable_10_18_repeat5_shape1280x720.csv,10,5,50,18,921600,36.093421176724135,1929.927151724138,1.0723355294181034,0.5816299878232769,150.0,usb3,max,separable,6.403965517241381,960.5948275862072,0.9605948275862072,0.15
cnn_separable_10_19_repeat5_shape1280x720.csv,10,5,50,19,921600,36.8309769,1929.178427586207,1.0907744225,0.617501439568966,150.0,usb3,max,separable,6.458275862068966,968.7413793103448,0.9687413793103448,0.15
cnn_separable_10_1_repeat5_shape1280x720.csv,10,5,50,1,921600,44.85632553600001,1926.951216,1.2914081384000002,0.2155518615999989,130.0,usb3,max,separable,6.256959999999999,813.4047999999999,0.8134047999999999,0.13
cnn_separable_10_20_repeat5_shape1280x720.csv,10,5,50,20,921600,35.859553947500004,1924.1392133333327,1.0664888486875002,0.5532111513125004,155.0,usb3,max,separable,6.369700000000001,987.3035,0.9873035,0.155
cnn_separable_10_2_repeat5_shape1280x720.csv,10,5,50,2,921600,44.173813756,1930.431816,1.2743453439,0.3199346561000009,130.0,usb3,max,separable,6.344280000000001,824.7564000000002,0.8247564000000002,0.13
cnn_separable_10_3_repeat5_shape1280x720.csv,10,5,50,3,921600,42.827945242,1926.378552,1.24069863105,0.3141413689499996,130.0,usb3,max,separable,6.30484,819.6292,0.8196292,0.13
cnn_separable_10_4_repeat5_shape1280x720.csv,10,5,50,4,921600,41.33769160769232,1923.8815615384613,1.203442290192308,0.3361346328846135,135.0,usb3,max,separable,6.289576923076922,849.0928846153845,0.8490928846153845,0.135
cnn_separable_10_5_repeat5_shape1280x720.csv,10,5,50,5,921600,41.92047281,1929.466592,1.21801182025,0.3445481797500012,130.0,usb3,max,separable,6.312560000000001,820.6328000000002,0.8206328000000002,0.13
cnn_separable_10_6_repeat5_shape1280x720.csv,10,5,50,6,921600,41.28793324711538,1929.8405846153848,1.2021983311778843,0.4388401303605782,135.0,usb3,max,separable,6.391038461538463,862.7901923076925,0.8627901923076925,0.135
cnn_separable_10_7_repeat5_shape1280x720.csv,10,5,50,7,921600,40.510258105769225,1930.1474384615385,1.182756452644231,0.4048589319711535,135.0,usb3,max,separable,6.337615384615384,855.5780769230769,0.8555780769230769,0.135
cnn_separable_10_8_repeat5_shape1280x720.csv,10,5,50,8,921600,40.14960125769231,1933.253453846154,1.1737400314423077,0.4766445839423072,135.0,usb3,max,separable,6.400384615384615,864.051923076923,0.864051923076923,0.135
cnn_separable_10_9_repeat5_shape1280x720.csv,10,5,50,9,921600,38.99658999537037,1925.0758074074072,1.1449147498842591,0.454122287152777,140.0,usb3,max,separable,6.349037037037037,888.8651851851852,0.8888651851851852,0.14
